"","hh","em","ex","ag","cn","op","op_score","ag_score","ex_score","cn_score","hh_score","em_score","op_qscore","ag_qscore","ex_qscore","cn_qscore","hh_qscore","em_qscore"
"159",4.24585701028893,2.42510196345862,2.68241979241724,3.68703778260706,3.79880350796752,2.58557828944618,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"160",2.62186810297803,3.22359013836966,3.12915554824545,2.79142394361134,2.78404342950211,3.16947390635305,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"161",3.06806228522699,4.38444671489528,3.61701663317412,4.35747926085589,3.2430140703453,4.28286457924333,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"162",2.37612610066068,4.62653996542018,3.58262380853943,3.47454196973639,3.34858815628821,4.43191767070667,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"163",3.85330629920946,1.96624940659039,3.88848617716971,3.84376215942858,2.72409748200301,3.92904062215312,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"164",3.96132897554845,2.00986443249872,3.20801078042679,2.90065776659987,2.55040659463053,3.86391059105423,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"165",3.72250746026715,4.07389288833408,2.99350770387345,3.43504371810404,2.46923824733969,4.15490739835192,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"166",3.57337499042961,4.77214390930291,4.46298831730888,1.94961083725492,4.16931433188,4.5842749854826,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"167",2.40109408672379,3.47268786128301,2.66835834094305,2.79660416559115,4.64728410577105,3.514663266641,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"168",3.50022242868624,4.1657773401656,3.28850462739847,2.76870387713852,3.64639617778613,3.38211719206815,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"169",3.38394832559682,3.44730623205323,3.6447910427801,3.79916713110044,2.5432361575815,1.18589805600071,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"170",4.17006463234606,3.76187279808413,3.74363335293546,3.17530374740476,3.85429574839421,3.68793862490797,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"171",3.67236290918541,3.17179331071055,4.6013671760781,2.43869516475025,4.72280500458135,3.67727776123632,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"172",3.12903691467466,4.72356506219868,3.86965292024329,3.35855059502611,3.78094165737921,3.80921857126303,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"173",3.13565384114144,2.84507489574368,4.38204510744958,3.20498862105532,3.12425110986486,3.2738865769696,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"174",3.14761714467964,3.04226229208154,3.47340715734451,2.11003013087786,3.30274267869984,3.22543165021929,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"175",3.30984724483406,4.47467289300086,4.24336759869445,2.21251783807794,3.64132784679815,3.77805159034537,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"176",3.2229423186229,3.37628767734438,2.77189154315681,3.54044246383617,3.95140682652932,3.71898171446562,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"177",3.27140413818275,4.52945464169019,2.85329484963985,3.41513871104474,3.90703326567571,2.76534056208601,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"178",3.27106911310049,2.61156872341653,4.1086647017836,3.17921019907327,3.69531979799736,4.14937377437833,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"179",3.02515328626233,3.67608662073276,4.21375151458178,4.24626697399145,2.89466776571564,3.1524071257487,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"180",3.25705837569119,4.2383396990224,2.79419668123392,3.70390566656923,3.61840985727609,3.03234223936707,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"181",3.65316567124539,3.55792030249668,4.64142308102393,3.65059843968078,3.69181215628879,3.37747367373784,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"182",2.71125658020184,3.64850445926306,3.35694342105974,2.00294211162322,2.57741228067535,3.00009477349335,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"183",2.81340371854342,3.5999393616857,4.56581349765482,2.3639739292022,4.84534781276715,2.12569900630043,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"184",3.71539632933585,4.01532022316759,3.87718842946591,1.79821715173257,4.12123975701073,3.88582809933401,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"185",3.48036453045129,3.31398135715142,2.88660599126032,4.10240542817288,2.88197896813271,3.88272131669179,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"186",2.66678341824019,2.94864577932783,3.28407170119463,3.36768894227644,3.88610645910689,1.96465388787259,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"187",3.26313856212707,3.45342752636193,3.46513231182511,2.31818299668557,3.82152077938408,3.22158705029367,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"188",2.98114313429296,3.37836650022399,3.62327036724764,4.56235175596701,4.3043228317435,2.92615182863061,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"189",3.63510442337939,2.4384919287989,4.77995469029188,1.91580604463051,4.06268063440455,3.68622059660353,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"190",2.72893635939061,3.58798686037594,3.9211993391953,3.17416099926174,4.24447725112223,3.31455463238505,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"191",3.25396569527563,3.55116222196278,2.84712050249677,2.59068364416678,3.93412753665234,3.18272459708535,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"192",3.38140025842201,2.37225565983655,2.94924265667346,4.22795339321235,2.71614746967781,4.40999945163709,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"193",3.47905301134836,2.24685783840047,3.90065960246569,3.94627386500151,2.66965956336617,3.35072930009034,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"194",4.30590305117193,3.24758247146375,3.5914857188142,2.81604351613575,4.48518333515534,2.64458106391974,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"195",2.74316270968548,4.84870031334367,3.03511273472402,3.59765408010329,4.00570762628968,3.52679467590437,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"196",3.61701330242839,3.49023010741628,2.75528633339552,2.84670232290554,4.20955533473146,3.83047655352569,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"197",3.5826088014205,2.27439787000225,3.96017436133144,3.72779847267691,3.98591055771971,3.69610741761583,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"198",4.76051955999152,2.20235941293345,2.77127388107678,3.00101729270667,4.07748002368034,3.22585543419024,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"199",3.2479770492379,2.32509487019137,3.7391479872857,2.36918715847757,2.83661432787377,3.3504281114952,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"200",2.09634408580511,2.34402648257401,4.17412230858659,4.37370915409781,2.66366559058654,2.5590677456399,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"201",2.53591520037682,2.9895732910584,2.81123333659137,3.2516452053215,4.30837230754725,1.46282449919586,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"202",2.6821833672461,2.68243556127197,2.71644617705765,3.31594627680815,3.61865753738397,4.01412165071153,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"203",3.02333914246804,3.37241851417266,3.14761834493324,3.43783137469792,3.67712213654553,3.0565031210746,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"204",3.17900837533777,2.70733998610401,3.49017009743076,3.89934181792669,2.85787423536264,3.12033637680468,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"205",3.15567612288054,3.68704325393354,3.43190144587478,1.79193024912926,2.54805168544873,3.69332002589964,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"206",4.36095059075413,3.66797808717927,3.49535599774952,2.59672414694077,3.51876731152045,2.85779938334774,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"207",2.97523544060699,3.04903429766032,4.80263426323922,2.28374362840914,3.27741102046688,3.75651773046865,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"208",3.31249233480929,4.28098524082116,3.73157861992675,2.63780081927748,2.5664882002129,3.1340758190828,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"209",2.71820795068983,3.01837340222244,3.36861318539771,2.51477505572682,3.81985854082829,3.8534171093175,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"210",4.08490816761076,3.72517453373908,3.00539434719323,3.77188155682869,3.87614757291905,3.5655896438591,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"211",4.65638075087935,3.03268543757383,2.71141192138586,3.02794272476284,2.32733670030391,3.41589523963711,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"212",1.98842128959478,3.31551676825838,3.83770240949826,2.32225974586865,3.83434617915885,2.87342432197699,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"213",2.96584534322067,2.629641421131,2.64594885417111,3.38884888822787,2.37312192143324,4.3587537527696,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"214",2.07584458951373,4.92375496586613,2.30850277878079,2.80272558280185,3.51619824153536,4.31761977511151,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"215",2.83593011491999,3.09900136415613,2.86715059714222,3.22669286986376,2.93123745562042,3.53362682114263,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"216",2.97264197168494,3.02715896825464,3.26167256391005,3.58874541552713,3.33407087697393,3.54900118727287,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"217",3.75301688675252,4.87128814738665,3.31971564281061,2.53895408040509,4.43896067912389,3.1282181962114,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"218",3.93566306604731,2.01208515091316,3.86446628355523,4.36114326362699,3.47183295796045,4.67166497559385,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"219",4.12265154751564,3.45535243283968,3.45260911458084,3.28380094995867,3.24419900286441,3.8620599898702,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"220",3.10854923256486,3.38228885661424,3.06668318087145,2.39520979972781,2.63439411343164,3.22488975589731,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"221",2.6928170108184,4.14154709906836,3.48801181366357,2.39097975867886,3.63642427138197,2.98784093846263,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"222",3.22341919343367,2.37758816983325,3.17425410632931,3.05867545398251,2.79799986940619,3.30287592983037,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"223",3.4405476186562,3.96441791377879,3.61442239839659,3.0502611036068,3.94899803533902,2.91633187949359,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"224",3.82882314641255,2.82543140789258,3.2505270189778,2.40239095639577,3.81460852420862,4.01440703011383,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"225",2.14717709120643,2.37909175464696,3.36515986664722,2.26567293665178,3.47133756537783,3.7281404798938,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"226",4.51163568899768,4.27639229924841,3.80228899416684,1.85156395903577,2.30961987431646,2.98186965177971,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"227",3.71158355157774,4.18782709223047,3.92640484351861,2.93193463270783,3.35729864462512,3.82608545643225,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"228",3.57522619683482,4.40107521784816,2.42991224499219,3.23201881590093,3.64272346277027,2.60509803425143,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"229",4.54249805661324,3.85015542757113,4.4011004874387,3.37125678941895,3.35134390223304,4.04177061318214,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"230",2.72643604392826,2.07635714544845,2.5286271398036,3.35218110070884,3.51955411696952,3.14633622928861,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"231",3.37785124208807,3.37480512190513,3.0084338463106,3.84044706651536,3.84110815473326,3.10395693128805,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"232",4.5269536759861,3.02326459239387,4.26415410522367,3.38902976732079,3.6466772309845,3.88590149466975,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"233",3.36998665329644,4.6925609697248,4.21631789973906,2.75429232731112,3.38408743337298,2.20561854803157,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"234",2.89601027709897,1.92238552898036,3.62930588770813,2.94636544414427,2.77886178351581,3.28327440399501,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"235",3.36107798036135,3.81572156648419,3.86568229814928,3.48666432341429,3.58891117020015,3.41030160592533,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"236",2.88270385576451,2.61430878681739,3.6872688486876,3.96919244015884,3.26810946977486,4.4102797670275,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"237",2.65911667547644,3.37094744885991,3.57661498165381,3.28047476374388,2.52864468776415,3.40984976251462,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"238",1.95045905985258,3.54329016207306,3.10951235901828,3.05586823075765,4.82468556469105,4.17296828727695,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"239",2.75361070344825,3.42535076932151,3.80353798469364,2.31611955944575,3.53791291492311,4.69632546879805,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"240",2.95425387193153,3.60117007691256,3.06155375272094,3.9553023415645,3.65929140817521,3.18835880651344,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"241",4.45628407187763,3.47628868055919,2.04602593133344,4.30867389086544,3.73229757578606,3.37702464657756,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"242",4.19419155717336,3.10987122944641,3.27058408206529,3.95615025021308,4.6017643694511,3.37900308038179,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"243",3.87260933466262,4.16892707975863,3.27934252704849,2.5298375153981,4.48120853661274,4.01793019874984,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"244",3.11233830246001,3.58942398518567,3.77613809382456,2.62403574125764,2.68774208589201,2.76983016745742,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"245",3.73887024239799,3.91114793911183,3.32702233679051,3.6290058722285,3.12192402754664,3.64774612853756,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"246",3.22657405257883,3.09752327839955,2.47534309517897,3.78226498231179,3.056884447259,3.44601412634876,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"247",3.89828980129814,2.77051619426233,3.44851316529387,3.18168813812019,3.93669462727234,3.49766065930059,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"248",3.26069536513807,3.71042995247697,4.43616939482891,3.76815236985927,3.08835351405525,2.82990022426365,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"249",2.98549878017031,4.09823929577865,3.021719569087,2.87697418679115,3.59357180337703,3.90655732996737,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"250",2.92298068573778,3.96417964833539,3.47627481419483,2.40111946977613,3.58411545062495,2.59112901087217,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"251",3.26038758723824,2.84192454048788,3.73474521099237,3.45712727313841,3.59990124914473,3.09178935570832,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"252",3.5267743026911,3.23385031271703,3.3337689303974,3.05815735685983,1.98288453912803,1.8750193713426,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"253",4.53990171096785,2.9292237938201,4.58504208911285,3.79157964795652,3.75690765560293,2.61191852709448,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"254",2.83902205022805,2.58549970694282,3.82021233214603,3.4455036930928,2.98664707061095,3.49264339548331,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"255",2.69176237800993,3.82406131625267,2.95376029755172,3.35830386284398,3.93222610633983,3.61925566670557,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"256",3.3051263528118,2.47849489615451,3.91125618955468,3.85728943383893,3.39544571612635,2.5910990288146,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"257",3.90848372711793,4.31224165528075,2.72045076822982,2.58583301494279,3.61990888135021,4.9253980953735,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"258",2.75306124975011,3.05187289077365,4.04666148245721,2.82287805289613,4.22975679161486,4.85356931974959,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"259",2.60126751167211,4.09674270662026,4.22892236678781,1.62266759546464,2.90514722981708,3.79533744009262,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"260",3.29531189109368,3.48907865440002,4.41397590705139,3.23589100350126,4.24179746637783,3.9917210401642,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"261",3.39492481154524,4.11025344668887,2.9294783590084,2.85317421633529,3.53119236504463,3.24239972839126,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"262",1.55575752774307,4.15372649191781,4.18263650461263,2.90643108413877,4.12793393618607,2.43152393743772,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"263",2.68472528362589,2.33279781586178,4.21037436111537,3.17252811398475,3.12424245339023,4.03624819790397,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"264",3.98407213289926,3.61691052909939,2.8612769788683,3.16703491377441,2.2847780138858,2.82642212055913,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"265",4.02405869481952,2.58122839402376,3.35362517933918,2.63062565683628,3.6751137537581,2.79071665718852,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"266",3.93994666417178,3.50013101946696,3.82801604914167,3.28722954457194,3.12635475924436,3.00477666201523,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"267",3.77441725278595,2.82365559624125,3.84786206017893,3.38790170334551,3.47233675261701,2.83664846634605,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"268",3.15318841159614,3.35917161292961,3.38037809733871,2.97635223003072,2.88842242407521,3.37773761456948,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"269",1.92512581089596,3.66235207213807,3.43202733535222,3.42934045393842,4.4623462610085,3.79177401205073,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"270",2.81654651290424,3.09610056791961,2.68772258512728,3.15383955328264,3.15157213019068,3.64822296925086,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"271",2.90180269980877,3.06876116166935,2.94525671609794,2.74987021462423,3.65807944533179,3.70766887473503,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"272",2.58854258657598,2.71484526336151,3.8936482288423,2.3531080241379,4.49803911928597,3.28549872831764,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"273",3.13103345822132,2.66403089549118,3.90125448237063,1.98545849202819,3.804164004508,2.56880335808895,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"274",3.17348230200401,3.2120840806358,3.6244827752093,3.21274219001653,3.00291369545014,4.42488878349851,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"275",2.59102904181326,4.37212051520626,3.40300811934064,3.70192273279635,3.42206996753464,3.26135292231204,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"276",4.68259471635065,3.2039310757231,2.10087404763732,2.78967484251083,3.82591391117447,3.97425934198403,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"277",4.09244237727291,4.73788234754622,4.49551138521528,3.26792650819329,3.86538165657593,3.35433131300585,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"278",2.97202371065142,3.68462052100189,2.74988302345937,1.88918529828299,3.58816844810714,3.70750071779506,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"279",3.07614827864937,2.82191205498309,3.12705068841117,3.44018976448671,2.79280899489136,4.07363393899274,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"280",3.59703475026899,2.68976478859731,2.94369123508003,2.89453822115298,3.21185798973977,2.98396857070112,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"281",2.98487681185133,2.82073100552299,4.02491490665657,3.46066107802109,4.31513441951183,3.17379231985605,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"282",3.41615968741456,3.45677130506986,2.73950834303024,2.79904801364459,3.53511688671035,3.95757145114312,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"283",2.42760288547249,3.88243860576931,3.25684008883844,2.4523163865047,4.27991419676832,2.74141221657638,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"284",3.00778403391459,3.2511068401023,3.59048919250397,2.95430624665553,2.61777046592122,3.99420799653668,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"285",3.25463196130507,2.82683609205113,2.14357652839127,3.82769867700324,2.72553866816522,3.5811137806938,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"286",3.53976565308656,3.50227154014798,3.82747492699376,2.89825085301393,4.98915739774778,3.14305689012512,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"287",3.73152431053534,3.09032833323964,3.65078664967888,3.86553261919453,3.76770183582361,3.85658747598686,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"288",2.20844582004133,4.40052093005146,2.60060681872668,3.29447846459892,3.68854203616584,2.64738734082593,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"289",2.5503477420981,2.80423890483535,3.44676079284573,3.10249631750916,3.19950258804025,4.12498295431002,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"290",2.41114692556275,3.89323026610889,3.53026112313789,2.41041631201741,3.73292611642775,1.98328257827457,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"291",3.08032374708017,2.74735637182199,4.08199628872099,2.97916514091206,3.9361367930537,4.59461607025637,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"292",2.2913009381173,2.19325949033199,4.26419388194235,3.62422671175846,3.83349912099479,3.75804682516112,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"293",3.33122290825813,3.53241657331566,2.82044784161694,2.17106918447783,3.28656557625825,3.61355693041092,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"294",2.0125044926802,2.27661732268695,3.87034795701818,4.4441781314851,2.16881724284359,4.23070044346542,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"295",2.45200742964821,3.55740640282796,3.51034723011421,3.86186444162077,3.14480846972406,3.45280441620435,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"296",3.29473153873202,3.2323370944441,4.02978980988927,4.38364173329631,3.53915680647593,3.47067505379286,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"297",1.69915429013806,3.24748280574316,3.67350379043121,3.69326832495894,4.29988011390593,3.48171772351453,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"298",3.48654787374852,3.69518136964523,3.38351714002958,3.74771632176674,2.38473377456844,2.88308260926672,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"299",2.64264325695035,3.0773847801844,2.70994430332348,2.59115014084387,4.24508104167734,3.98326348840691,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"300",3.98395377280494,2.693333319208,3.65830611795339,2.93349093461635,2.93285644829077,4.11484504196231,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"301",4.82020567416055,3.35590747047456,4.26007128805277,2.85694023112921,3.92971933610389,3.33260550529758,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"302",2.93211784481063,3.90926913943268,2.80185049620745,2.93734645013779,3.43020272313547,3.90243667240081,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"303",4.13250753002613,3.4037708544341,2.82703601410668,4.1715660112086,3.61055577178136,4.37454666645484,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"304",1.7160563452734,4.54953780579768,3.54728413579411,3.32543127177568,3.35799071993702,2.76739026544372,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"305",3.51332355961304,3.33009536664053,2.93338759699924,2.81790111838257,3.28167822963696,4.09991193394756,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"306",2.06683593468227,4.05944991678053,3.52037294602514,3.63423399455291,2.29955032851008,2.35877773381563,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"307",3.29957540490843,3.27227633931134,4.19357651450778,3.25035395324186,3.28728288690059,4.517658544823,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"308",3.09743242635482,4.02922616854051,4.56120722127568,2.62449631993981,4.29218004530818,2.693681280147,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"309",2.24427400782963,3.41560317543869,4.26673286597114,2.01300001712283,3.78770906265491,2.79667873093845,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"310",3.44133945869469,3.01858977638768,3.46046006714683,3.73340928488629,3.34200884213487,2.87847711100905,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"311",3.24816607865604,3.11237686151407,3.67491530654416,2.64913616847491,3.19740855767585,2.50363345738881,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"312",3.52124853217942,3.60491653244699,4.55596165765734,3.5516254901729,4.33649654954576,3.90077625298412,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"313",2.67956537820611,3.433359789734,2.52966340562253,3.25564730022424,3.25678915348013,3.28707140674055,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"314",2.7551439712755,2.68308340154596,4.39205325985181,2.54621396856182,2.27620513423134,4.18713922146938,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"315",3.25195653533836,2.53649285359188,3.51202597688475,3.30150672578511,2.39209025421299,3.41210249718509,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"316",4.36320654101823,3.39267247794322,3.49509287822968,3.42035605785669,3.00372813203803,3.61495796051969,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"317",3.5552559211028,3.23890492046939,3.48532239614837,2.68664541025297,3.04239244393972,3.07782938623069,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"318",2.38492818844856,2.70434670261644,2.32524784495964,2.16066456221873,3.87228669449451,3.40420193780022,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
